claim_id,policy_id,customer_id,policy_type,claim_date,claim_type,claim_amount,deductible,amount_paid,claim_status,incident_description
CLM-101465,POL-1000708,CUST-500708,Home,2025-07-06,Fire,2469.55,500.0,0.0,Denied,Electrical fire in the garage damaged walls and tools.
CLM-101469,POL-1002395,CUST-502395,Home,2026-04-29,Liability,31833.22,5000.0,26833.22,Under Review,Guest tripped over a loose rug and fractured their wrist.
CLM-101471,POL-1000314,CUST-500314,Home,2026-03-13,Water Damage,43520.91,1000.0,42520.91,Paid,Burst pipe in the upstairs bathroom flooded the ceiling below.
CLM-101476,POL-1000960,CUST-500960,Home,2023-12-14,Fire,38605.99,5000.0,33605.99,Paid,Grease fire in the kitchen caused severe cabinet and smoke damage.
CLM-101481,POL-1001623,CUST-501623,Home,2025-09-30,Fire,996.57,5000.0,0.0,Paid,Chimney fire caused attic and roof structure damage.
CLM-101484,POL-1001818,CUST-501818,Home,2026-03-20,Wind/Hail,10665.47,1000.0,9665.47,Paid,Hail storm damaged vinyl siding and cracked windows.
CLM-101486,POL-1003007,CUST-503007,Home,2024-09-28,Wind/Hail,2988.56,500.0,2488.56,Paid,Severe thunderstorm tore off several roof shingles.
CLM-101488,POL-1004528,CUST-504528,Home,2023-05-30,Water Damage,45484.42,5000.0,40484.42,Paid,"Dishwasher overflowed, damaging kitchen hardwood floors."
CLM-101489,POL-1004528,CUST-504528,Home,2023-09-17,Wind/Hail,63791.81,5000.0,58791.81,Paid,Severe thunderstorm tore off several roof shingles.
CLM-101491,POL-1001918,CUST-501918,Home,2025-05-20,Wind/Hail,91579.76,250.0,91329.76,Paid,Hail storm damaged vinyl siding and cracked windows.
CLM-101492,POL-1001918,CUST-501918,Home,2025-08-19,Wind/Hail,10992.65,250.0,10742.65,Paid,Severe thunderstorm tore off several roof shingles.
CLM-101496,POL-1004962,CUST-504962,Home,2022-08-17,Theft,55288.82,500.0,54788.82,Paid,Lawnmower and power tools stolen from locked backyard shed.
CLM-101503,POL-1002426,CUST-502426,Home,2025-09-22,Theft,13410.58,5000.0,8410.58,Paid,Lawnmower and power tools stolen from locked backyard shed.
CLM-101504,POL-1002426,CUST-502426,Home,2026-05-08,Wind/Hail,4797.51,5000.0,0.0,Under Review,Hail storm damaged vinyl siding and cracked windows.
CLM-101506,POL-1003950,CUST-503950,Home,2022-02-22,Theft,68054.92,5000.0,63054.92,Paid,Porch pirate stole high-value packages delivered to front door.
CLM-101505,POL-1003950,CUST-503950,Home,2022-03-05,Liability,107310.45,5000.0,102310.45,Paid,Mail carrier slipped on icy front steps and sprained ankle.
CLM-101507,POL-1003950,CUST-503950,Home,2022-05-15,Water Damage,8618.24,5000.0,3618.24,Paid,"Water heater failed, leaking water across the laundry room floor."
CLM-101509,POL-1004428,CUST-504428,Home,2024-06-03,Liability,20271.54,250.0,20021.54,Paid,Mail carrier slipped on icy front steps and sprained ankle.
CLM-101508,POL-1004428,CUST-504428,Home,2024-08-05,Fire,4732.03,250.0,4482.03,Paid,Grease fire in the kitchen caused severe cabinet and smoke damage.
CLM-101510,POL-1002142,CUST-502142,Home,2025-04-18,Wind/Hail,7946.17,1000.0,6946.17,Paid,Severe thunderstorm tore off several roof shingles.
CLM-101512,POL-1000789,CUST-500789,Home,2026-03-02,Water Damage,3814.83,1000.0,2814.83,Paid,"Dishwasher overflowed, damaging kitchen hardwood floors."
CLM-101516,POL-1002865,CUST-502865,Home,2025-09-22,Wind/Hail,20547.19,500.0,20047.19,Paid,Severe thunderstorm tore off several roof shingles.
CLM-101519,POL-1003271,CUST-503271,Home,2025-02-05,Wind/Hail,9888.7,5000.0,4888.7,Paid,Hail storm damaged vinyl siding and cracked windows.
CLM-101522,POL-1001752,CUST-501752,Home,2022-04-22,Water Damage,1405.92,1000.0,405.92,Paid,Burst pipe in the upstairs bathroom flooded the ceiling below.
CLM-101523,POL-1001421,CUST-501421,Home,2023-02-21,Liability,2903.13,250.0,2653.13,Paid,Mail carrier slipped on icy front steps and sprained ankle.
CLM-101524,POL-1004221,CUST-504221,Home,2025-11-26,Fire,1408.63,5000.0,0.0,Paid,Electrical fire in the garage damaged walls and tools.
CLM-101525,POL-1004221,CUST-504221,Home,2026-04-06,Fire,30735.29,5000.0,25735.29,Paid,Chimney fire caused attic and roof structure damage.
CLM-101529,POL-1004575,CUST-504575,Home,2023-05-10,Water Damage,18164.72,250.0,17914.72,Paid,Burst pipe in the upstairs bathroom flooded the ceiling below.
CLM-101531,POL-1002244,CUST-502244,Home,2025-07-26,Water Damage,40979.1,5000.0,0.0,Denied,"Dishwasher overflowed, damaging kitchen hardwood floors."
CLM-101536,POL-1003130,CUST-503130,Home,2023-08-20,Liability,27692.64,2500.0,0.0,Denied,Mail carrier slipped on icy front steps and sprained ankle.
CLM-101535,POL-1003130,CUST-503130,Home,2026-04-02,Wind/Hail,18317.88,2500.0,15817.88,Paid,Hail storm damaged vinyl siding and cracked windows.
CLM-101543,POL-1001730,CUST-501730,Home,2026-03-17,Fire,64341.19,250.0,64091.19,Paid,Grease fire in the kitchen caused severe cabinet and smoke damage.
CLM-101547,POL-1000618,CUST-500618,Home,2026-01-31,Liability,12753.92,250.0,12503.92,Paid,Mail carrier slipped on icy front steps and sprained ankle.
CLM-101556,POL-1000869,CUST-500869,Home,2023-10-01,Fire,46512.04,250.0,46262.04,Paid,Grease fire in the kitchen caused severe cabinet and smoke damage.
CLM-101558,POL-1001042,CUST-501042,Home,2026-02-09,Liability,11255.41,5000.0,6255.41,Paid,Guest tripped over a loose rug and fractured their wrist.
CLM-101564,POL-1003252,CUST-503252,Home,2025-07-29,Liability,3353.27,1000.0,2353.27,Paid,Mail carrier slipped on icy front steps and sprained ankle.
CLM-101567,POL-1004940,CUST-504940,Home,2026-02-03,Fire,13239.55,1000.0,12239.55,Paid,Grease fire in the kitchen caused severe cabinet and smoke damage.
CLM-101569,POL-1003639,CUST-503639,Home,2023-06-08,Liability,46201.42,500.0,45701.42,Paid,Guest tripped over a loose rug and fractured their wrist.
CLM-101577,POL-1003667,CUST-503667,Home,2024-02-09,Water Damage,104079.43,2500.0,101579.43,Paid,"Water heater failed, leaking water across the laundry room floor."
CLM-101580,POL-1001849,CUST-501849,Home,2026-03-31,Theft,500.0,1000.0,0.0,Paid,Porch pirate stole high-value packages delivered to front door.
CLM-101581,POL-1001849,CUST-501849,Home,2026-05-03,Theft,6348.88,1000.0,5348.88,Under Review,Break-in through rear window; jewelry and electronics stolen.
CLM-101583,POL-1003153,CUST-503153,Home,2025-09-19,Water Damage,17965.93,2500.0,15465.93,Paid,"Dishwasher overflowed, damaging kitchen hardwood floors."
CLM-101590,POL-1000452,CUST-500452,Home,2026-02-07,Wind/Hail,38045.65,1000.0,37045.65,Paid,Severe thunderstorm tore off several roof shingles.
CLM-101594,POL-1002954,CUST-502954,Home,2022-06-13,Theft,14150.23,250.0,13900.23,Paid,Porch pirate stole high-value packages delivered to front door.
CLM-101593,POL-1002954,CUST-502954,Home,2023-03-04,Liability,27654.8,250.0,27404.8,Paid,Guest tripped over a loose rug and fractured their wrist.
CLM-101600,POL-1000360,CUST-500360,Home,2022-06-07,Water Damage,32565.69,5000.0,27565.69,Paid,Burst pipe in the upstairs bathroom flooded the ceiling below.
CLM-101606,POL-1004141,CUST-504141,Home,2023-09-14,Theft,86696.61,500.0,0.0,Denied,Porch pirate stole high-value packages delivered to front door.
CLM-101607,POL-1004141,CUST-504141,Home,2024-04-21,Fire,38987.85,500.0,38487.85,Paid,Electrical fire in the garage damaged walls and tools.
CLM-101610,POL-1004214,CUST-504214,Home,2026-03-17,Water Damage,52991.92,500.0,0.0,Denied,"Water heater failed, leaking water across the laundry room floor."
CLM-101611,POL-1004214,CUST-504214,Home,2026-04-06,Liability,6994.96,500.0,6494.96,Paid,Family dog bit a neighbor visiting the backyard.
CLM-101614,POL-1004884,CUST-504884,Home,2023-05-19,Liability,29145.32,250.0,28895.32,Paid,Family dog bit a neighbor visiting the backyard.
CLM-101613,POL-1004884,CUST-504884,Home,2024-01-28,Theft,3438.93,250.0,3188.93,Paid,Lawnmower and power tools stolen from locked backyard shed.
CLM-101621,POL-1004099,CUST-504099,Home,2022-04-07,Wind/Hail,16483.63,500.0,15983.63,Paid,Severe thunderstorm tore off several roof shingles.
CLM-101620,POL-1004099,CUST-504099,Home,2022-09-13,Theft,14819.6,500.0,14319.6,Paid,Porch pirate stole high-value packages delivered to front door.
CLM-101624,POL-1002447,CUST-502447,Home,2026-04-04,Wind/Hail,29028.14,500.0,0.0,Denied,Fallen tree limb damaged the backyard deck during a storm.
CLM-101626,POL-1000506,CUST-500506,Home,2023-06-07,Liability,7512.44,2500.0,5012.44,Paid,Family dog bit a neighbor visiting the backyard.
CLM-101629,POL-1001942,CUST-501942,Home,2021-12-01,Water Damage,2688.31,250.0,2438.31,Paid,"Dishwasher overflowed, damaging kitchen hardwood floors."
CLM-101631,POL-1001942,CUST-501942,Home,2021-12-13,Liability,2422.3,250.0,2172.3,Paid,Guest tripped over a loose rug and fractured their wrist.
CLM-101630,POL-1001942,CUST-501942,Home,2022-08-18,Fire,1612.06,250.0,1362.06,Paid,Grease fire in the kitchen caused severe cabinet and smoke damage.
CLM-101635,POL-1003423,CUST-503423,Home,2021-12-02,Fire,5773.0,1000.0,4773.0,Paid,Electrical fire in the garage damaged walls and tools.
CLM-101637,POL-1004672,CUST-504672,Home,2025-06-20,Water Damage,6006.2,250.0,5756.2,Paid,"Dishwasher overflowed, damaging kitchen hardwood floors."
CLM-101643,POL-1003154,CUST-503154,Home,2022-07-11,Water Damage,15263.33,500.0,0.0,Denied,"Water heater failed, leaking water across the laundry room floor."
CLM-101642,POL-1003154,CUST-503154,Home,2022-09-22,Liability,19061.28,500.0,18561.28,Paid,Mail carrier slipped on icy front steps and sprained ankle.
CLM-101652,POL-1003916,CUST-503916,Home,2025-05-28,Theft,14205.35,2500.0,11705.35,Paid,Porch pirate stole high-value packages delivered to front door.
CLM-101653,POL-1002916,CUST-502916,Home,2022-09-30,Water Damage,4155.34,2500.0,1655.34,Paid,"Water heater failed, leaking water across the laundry room floor."
CLM-101654,POL-1002916,CUST-502916,Home,2023-01-07,Fire,6798.01,2500.0,4298.01,Paid,Chimney fire caused attic and roof structure damage.
CLM-101658,POL-1004518,CUST-504518,Home,2024-10-23,Water Damage,66850.64,500.0,0.0,Denied,"Water heater failed, leaking water across the laundry room floor."
CLM-101665,POL-1000643,CUST-500643,Home,2023-06-06,Water Damage,34481.35,2500.0,31981.35,Paid,Burst pipe in the upstairs bathroom flooded the ceiling below.
CLM-101673,POL-1004239,CUST-504239,Home,2025-10-04,Wind/Hail,39484.04,250.0,0.0,Denied,Fallen tree limb damaged the backyard deck during a storm.
CLM-101679,POL-1002191,CUST-502191,Home,2024-02-03,Fire,23909.99,500.0,23409.99,Paid,Grease fire in the kitchen caused severe cabinet and smoke damage.
CLM-101680,POL-1000622,CUST-500622,Home,2023-03-06,Fire,52060.4,1000.0,51060.4,Paid,Grease fire in the kitchen caused severe cabinet and smoke damage.
CLM-101693,POL-1000755,CUST-500755,Home,2023-11-24,Theft,26922.52,500.0,0.0,Denied,Lawnmower and power tools stolen from locked backyard shed.
CLM-101691,POL-1000755,CUST-500755,Home,2024-01-17,Theft,24146.76,500.0,23646.76,Paid,Break-in through rear window; jewelry and electronics stolen.
CLM-101692,POL-1000755,CUST-500755,Home,2024-05-03,Liability,5543.98,500.0,5043.98,Paid,Guest tripped over a loose rug and fractured their wrist.
CLM-101698,POL-1000032,CUST-500032,Home,2025-10-13,Fire,5726.34,500.0,5226.34,Paid,Electrical fire in the garage damaged walls and tools.
CLM-101700,POL-1001157,CUST-501157,Home,2023-07-17,Theft,3202.97,250.0,2952.97,Paid,Break-in through rear window; jewelry and electronics stolen.
CLM-101703,POL-1003459,CUST-503459,Home,2024-07-28,Fire,66804.34,5000.0,61804.34,Paid,Chimney fire caused attic and roof structure damage.
CLM-101707,POL-1000783,CUST-500783,Home,2023-01-22,Water Damage,57099.93,2500.0,54599.93,Paid,"Dishwasher overflowed, damaging kitchen hardwood floors."
CLM-101708,POL-1000783,CUST-500783,Home,2023-08-07,Theft,11432.05,2500.0,8932.05,Paid,Porch pirate stole high-value packages delivered to front door.
CLM-101716,POL-1002266,CUST-502266,Home,2021-10-28,Water Damage,18703.78,250.0,18453.78,Paid,"Dishwasher overflowed, damaging kitchen hardwood floors."
CLM-101717,POL-1004274,CUST-504274,Home,2022-03-30,Wind/Hail,14619.2,2500.0,12119.2,Paid,Severe thunderstorm tore off several roof shingles.
CLM-101722,POL-1002210,CUST-502210,Home,2021-11-03,Fire,12388.29,5000.0,7388.29,Paid,Chimney fire caused attic and roof structure damage.
CLM-101723,POL-1002304,CUST-502304,Home,2025-02-03,Wind/Hail,31482.63,2500.0,28982.63,Paid,Fallen tree limb damaged the backyard deck during a storm.
CLM-101724,POL-1002304,CUST-502304,Home,2025-10-01,Fire,7099.06,2500.0,0.0,Denied,Grease fire in the kitchen caused severe cabinet and smoke damage.
CLM-101725,POL-1002567,CUST-502567,Home,2025-11-03,Fire,4981.49,250.0,4731.49,Paid,Electrical fire in the garage damaged walls and tools.
CLM-101729,POL-1003438,CUST-503438,Home,2026-04-22,Theft,42275.09,1000.0,41275.09,Under Review,Lawnmower and power tools stolen from locked backyard shed.
CLM-101731,POL-1001161,CUST-501161,Home,2022-04-13,Water Damage,54223.64,1000.0,53223.64,Paid,"Dishwasher overflowed, damaging kitchen hardwood floors."
CLM-101730,POL-1001161,CUST-501161,Home,2022-06-01,Fire,17067.76,1000.0,16067.76,Paid,Chimney fire caused attic and roof structure damage.
CLM-101732,POL-1004225,CUST-504225,Home,2026-01-31,Water Damage,855.72,5000.0,0.0,Paid,"Dishwasher overflowed, damaging kitchen hardwood floors."
CLM-101734,POL-1003652,CUST-503652,Home,2025-03-18,Fire,32087.19,1000.0,31087.19,Paid,Electrical fire in the garage damaged walls and tools.
CLM-101735,POL-1001610,CUST-501610,Home,2023-03-19,Wind/Hail,3411.77,2500.0,0.0,Denied,Hail storm damaged vinyl siding and cracked windows.
CLM-101736,POL-1001610,CUST-501610,Home,2023-06-10,Fire,27889.8,2500.0,25389.8,Paid,Electrical fire in the garage damaged walls and tools.
CLM-101738,POL-1003027,CUST-503027,Home,2024-11-09,Wind/Hail,18394.79,1000.0,17394.79,Paid,Fallen tree limb damaged the backyard deck during a storm.
CLM-101739,POL-1000564,CUST-500564,Home,2025-04-17,Fire,78164.74,500.0,77664.74,Paid,Electrical fire in the garage damaged walls and tools.
CLM-101740,POL-1000564,CUST-500564,Home,2026-03-24,Liability,5822.61,500.0,5322.61,Paid,Mail carrier slipped on icy front steps and sprained ankle.
CLM-101748,POL-1002630,CUST-502630,Home,2022-03-20,Wind/Hail,2784.38,2500.0,284.38,Paid,Hail storm damaged vinyl siding and cracked windows.
CLM-101750,POL-1004928,CUST-504928,Home,2025-07-27,Liability,27908.39,2500.0,25408.39,Paid,Family dog bit a neighbor visiting the backyard.
CLM-101752,POL-1001533,CUST-501533,Home,2022-05-18,Water Damage,13994.48,1000.0,12994.48,Paid,"Water heater failed, leaking water across the laundry room floor."
CLM-101757,POL-1001427,CUST-501427,Home,2025-11-03,Wind/Hail,1153.42,2500.0,0.0,Paid,Hail storm damaged vinyl siding and cracked windows.
CLM-101758,POL-1001427,CUST-501427,Home,2025-11-24,Water Damage,51390.21,2500.0,48890.21,Paid,"Dishwasher overflowed, damaging kitchen hardwood floors."
CLM-101762,POL-1004721,CUST-504721,Home,2026-04-03,Fire,203437.93,500.0,202937.93,Paid,Electrical fire in the garage damaged walls and tools.
CLM-101764,POL-1002603,CUST-502603,Home,2025-05-06,Wind/Hail,26302.95,1000.0,0.0,Denied,Severe thunderstorm tore off several roof shingles.
CLM-101767,POL-1001196,CUST-501196,Home,2022-09-15,Fire,19312.18,500.0,18812.18,Paid,Electrical fire in the garage damaged walls and tools.
CLM-101776,POL-1000648,CUST-500648,Home,2024-07-22,Water Damage,11071.9,2500.0,8571.9,Paid,Burst pipe in the upstairs bathroom flooded the ceiling below.
CLM-101774,POL-1000648,CUST-500648,Home,2024-11-02,Theft,34285.57,2500.0,31785.57,Paid,Porch pirate stole high-value packages delivered to front door.
CLM-101775,POL-1000648,CUST-500648,Home,2024-11-25,Water Damage,1667.81,2500.0,0.0,Paid,"Water heater failed, leaking water across the laundry room floor."
CLM-101782,POL-1001891,CUST-501891,Home,2025-12-21,Wind/Hail,146352.59,250.0,146102.59,Paid,Severe thunderstorm tore off several roof shingles.
CLM-101794,POL-1001023,CUST-501023,Home,2025-05-01,Fire,7572.55,2500.0,0.0,Denied,Chimney fire caused attic and roof structure damage.
CLM-101797,POL-1004988,CUST-504988,Home,2022-10-04,Theft,62529.11,1000.0,0.0,Denied,Lawnmower and power tools stolen from locked backyard shed.
CLM-101796,POL-1004988,CUST-504988,Home,2022-10-15,Wind/Hail,25280.07,1000.0,24280.07,Paid,Fallen tree limb damaged the backyard deck during a storm.
CLM-101808,POL-1004687,CUST-504687,Home,2024-08-29,Wind/Hail,16833.82,1000.0,15833.82,Paid,Severe thunderstorm tore off several roof shingles.
CLM-101807,POL-1004687,CUST-504687,Home,2024-09-13,Liability,4229.65,1000.0,3229.65,Paid,Guest tripped over a loose rug and fractured their wrist.
CLM-101818,POL-1000174,CUST-500174,Home,2025-06-13,Wind/Hail,86213.46,250.0,0.0,Denied,Fallen tree limb damaged the backyard deck during a storm.
CLM-101822,POL-1001482,CUST-501482,Home,2022-08-11,Water Damage,11019.92,2500.0,8519.92,Paid,"Dishwasher overflowed, damaging kitchen hardwood floors."
CLM-101824,POL-1000217,CUST-500217,Home,2026-03-12,Water Damage,16715.35,1000.0,15715.35,Paid,"Dishwasher overflowed, damaging kitchen hardwood floors."
CLM-101835,POL-1001106,CUST-501106,Home,2026-03-25,Liability,4569.71,250.0,0.0,Denied,Guest tripped over a loose rug and fractured their wrist.
CLM-101836,POL-1001789,CUST-501789,Home,2025-06-03,Fire,11025.56,1000.0,10025.56,Paid,Electrical fire in the garage damaged walls and tools.
CLM-101837,POL-1003188,CUST-503188,Home,2026-02-14,Theft,27277.47,500.0,26777.47,Paid,Break-in through rear window; jewelry and electronics stolen.
CLM-101842,POL-1003660,CUST-503660,Home,2025-01-14,Fire,76250.56,5000.0,71250.56,Paid,Chimney fire caused attic and roof structure damage.
CLM-101844,POL-1000576,CUST-500576,Home,2023-10-01,Wind/Hail,7799.76,2500.0,5299.76,Paid,Hail storm damaged vinyl siding and cracked windows.
CLM-101846,POL-1000576,CUST-500576,Home,2023-12-27,Fire,6077.42,2500.0,3577.42,Paid,Chimney fire caused attic and roof structure damage.
CLM-101845,POL-1000576,CUST-500576,Home,2024-02-12,Water Damage,26920.89,2500.0,24420.89,Paid,Burst pipe in the upstairs bathroom flooded the ceiling below.
CLM-101847,POL-1002063,CUST-502063,Home,2022-08-14,Water Damage,2798.88,250.0,2548.88,Paid,"Water heater failed, leaking water across the laundry room floor."
CLM-101854,POL-1001732,CUST-501732,Home,2026-01-14,Theft,11424.46,250.0,11174.46,Paid,Break-in through rear window; jewelry and electronics stolen.
CLM-101860,POL-1000208,CUST-500208,Home,2023-08-19,Wind/Hail,58294.34,500.0,57794.34,Paid,Fallen tree limb damaged the backyard deck during a storm.
CLM-101886,POL-1000259,CUST-500259,Home,2024-05-02,Fire,871.54,5000.0,0.0,Paid,Grease fire in the kitchen caused severe cabinet and smoke damage.
CLM-101895,POL-1000052,CUST-500052,Home,2026-03-23,Wind/Hail,11798.19,5000.0,6798.19,Paid,Hail storm damaged vinyl siding and cracked windows.
CLM-101901,POL-1002409,CUST-502409,Home,2026-02-28,Liability,31577.08,1000.0,30577.08,Paid,Family dog bit a neighbor visiting the backyard.
CLM-101902,POL-1002787,CUST-502787,Home,2024-10-19,Theft,46861.33,5000.0,41861.33,Paid,Lawnmower and power tools stolen from locked backyard shed.
CLM-101913,POL-1000030,CUST-500030,Home,2026-03-15,Liability,33113.39,5000.0,28113.39,Paid,Family dog bit a neighbor visiting the backyard.
CLM-101915,POL-1004961,CUST-504961,Home,2023-08-30,Liability,30764.82,2500.0,28264.82,Paid,Guest tripped over a loose rug and fractured their wrist.
CLM-101916,POL-1004961,CUST-504961,Home,2023-11-04,Water Damage,5482.94,2500.0,2982.94,Paid,"Water heater failed, leaking water across the laundry room floor."
CLM-101929,POL-1004512,CUST-504512,Home,2025-12-02,Theft,15049.53,1000.0,14049.53,Paid,Break-in through rear window; jewelry and electronics stolen.
CLM-101930,POL-1004443,CUST-504443,Home,2025-10-15,Liability,5111.91,1000.0,4111.91,Paid,Family dog bit a neighbor visiting the backyard.
CLM-101933,POL-1001238,CUST-501238,Home,2025-11-03,Water Damage,585.47,250.0,335.47,Paid,Burst pipe in the upstairs bathroom flooded the ceiling below.
CLM-101934,POL-1000903,CUST-500903,Home,2025-11-27,Wind/Hail,4294.36,500.0,3794.36,Paid,Hail storm damaged vinyl siding and cracked windows.
CLM-101937,POL-1002859,CUST-502859,Home,2024-09-12,Wind/Hail,18450.21,5000.0,13450.21,Paid,Severe thunderstorm tore off several roof shingles.
CLM-101938,POL-1000507,CUST-500507,Home,2024-10-22,Liability,23243.5,500.0,22743.5,Paid,Family dog bit a neighbor visiting the backyard.
CLM-101944,POL-1000321,CUST-500321,Home,2022-02-28,Liability,13476.12,1000.0,12476.12,Paid,Guest tripped over a loose rug and fractured their wrist.
CLM-101945,POL-1000321,CUST-500321,Home,2022-05-16,Wind/Hail,19102.5,1000.0,18102.5,Paid,Fallen tree limb damaged the backyard deck during a storm.
CLM-101943,POL-1000321,CUST-500321,Home,2022-06-14,Theft,30346.16,1000.0,29346.16,Paid,Break-in through rear window; jewelry and electronics stolen.
CLM-101946,POL-1003563,CUST-503563,Home,2022-05-18,Liability,1588.32,250.0,1338.32,Paid,Guest tripped over a loose rug and fractured their wrist.
CLM-101948,POL-1001837,CUST-501837,Home,2025-07-12,Theft,9232.63,250.0,8982.63,Paid,Lawnmower and power tools stolen from locked backyard shed.
