claim_id,policy_id,customer_id,policy_type,claim_date,claim_type,claim_amount,deductible,amount_paid,claim_status,incident_description
CLM-100834,POL-1002749,CUST-502749,Auto,2022-05-18,Liability,7714.34,5000.0,2714.34,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-100836,POL-1004192,CUST-504192,Auto,2024-04-29,Collision,5337.16,2500.0,0.0,Denied,Rear-end collision at a traffic intersection.
CLM-100840,POL-1000803,CUST-500803,Auto,2025-08-28,Comprehensive,15345.56,5000.0,0.0,Denied,Windshield cracked by a rock flying from a dump truck.
CLM-100844,POL-1000751,CUST-500751,Auto,2023-05-28,Uninsured Motorist,2927.37,5000.0,0.0,Denied,Rear-ended by an uninsured driver who fled the scene.
CLM-100848,POL-1002531,CUST-502531,Auto,2022-01-24,Collision,500.0,1000.0,0.0,Paid,Rear-end collision at a traffic intersection.
CLM-100849,POL-1000621,CUST-500621,Auto,2024-02-24,Comprehensive,6096.69,1000.0,0.0,Denied,Vehicle vandalized with spray paint in a public parking lot.
CLM-100854,POL-1000566,CUST-500566,Auto,2025-10-17,Liability,43000.0,1000.0,42000.0,Paid,Third-party property damage to a storefront fence.
CLM-100855,POL-1001135,CUST-501135,Auto,2026-02-24,Collision,31401.36,2500.0,28901.36,Paid,Rear-end collision at a traffic intersection.
CLM-100857,POL-1001047,CUST-501047,Auto,2023-03-28,Uninsured Motorist,18342.98,5000.0,13342.98,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100859,POL-1003651,CUST-503651,Auto,2022-04-10,Collision,5875.62,500.0,5375.62,Paid,Multi-vehicle accident on wet roadway.
CLM-100860,POL-1001044,CUST-501044,Auto,2024-09-01,Liability,8926.43,5000.0,3926.43,Paid,Third-party property damage to a storefront fence.
CLM-100865,POL-1003857,CUST-503857,Auto,2026-03-13,Collision,4082.05,5000.0,0.0,Denied,Collided with a stationary utility pole while parking.
CLM-100867,POL-1003604,CUST-503604,Auto,2026-04-03,Comprehensive,9668.23,5000.0,4668.23,Under Review,Hail storm caused extensive denting on hood and roof.
CLM-100873,POL-1001945,CUST-501945,Auto,2025-08-21,Comprehensive,15725.52,5000.0,10725.52,Paid,Windshield cracked by a rock flying from a dump truck.
CLM-100874,POL-1003247,CUST-503247,Auto,2024-08-28,Uninsured Motorist,700.09,2500.0,0.0,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100877,POL-1001432,CUST-501432,Auto,2025-12-04,Uninsured Motorist,21795.9,250.0,21545.9,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100879,POL-1003095,CUST-503095,Auto,2024-04-20,Collision,13499.86,1000.0,12499.86,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-100887,POL-1004403,CUST-504403,Auto,2025-12-01,Uninsured Motorist,12965.98,500.0,12465.98,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100888,POL-1004403,CUST-504403,Auto,2026-03-06,Uninsured Motorist,4328.68,500.0,3828.68,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100889,POL-1000120,CUST-500120,Auto,2023-07-21,Collision,4801.41,5000.0,0.0,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-100890,POL-1002052,CUST-502052,Auto,2026-03-02,Collision,15348.16,2500.0,12848.16,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-100901,POL-1002463,CUST-502463,Auto,2023-01-09,Comprehensive,9358.71,500.0,8858.71,Paid,Hail storm caused extensive denting on hood and roof.
CLM-100902,POL-1000184,CUST-500184,Auto,2025-05-22,Comprehensive,684.56,1000.0,0.0,Paid,Hail storm caused extensive denting on hood and roof.
CLM-100905,POL-1000511,CUST-500511,Auto,2023-10-07,Uninsured Motorist,10504.66,5000.0,5504.66,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100910,POL-1002669,CUST-502669,Auto,2022-03-17,Uninsured Motorist,13759.35,1000.0,12759.35,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100912,POL-1004861,CUST-504861,Auto,2025-11-23,Uninsured Motorist,5858.55,1000.0,4858.55,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100913,POL-1002117,CUST-502117,Auto,2022-11-02,Liability,1056.29,250.0,806.29,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-100914,POL-1000251,CUST-500251,Auto,2022-04-08,Comprehensive,3103.36,500.0,2603.36,Paid,Vehicle vandalized with spray paint in a public parking lot.
CLM-100916,POL-1003559,CUST-503559,Auto,2025-03-15,Uninsured Motorist,4834.83,5000.0,0.0,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100917,POL-1004011,CUST-504011,Auto,2025-09-05,Collision,6007.36,5000.0,1007.36,Paid,Multi-vehicle accident on wet roadway.
CLM-100921,POL-1004259,CUST-504259,Auto,2025-06-13,Uninsured Motorist,1792.28,250.0,1542.28,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100922,POL-1003333,CUST-503333,Auto,2022-08-30,Uninsured Motorist,3008.93,250.0,2758.93,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100925,POL-1000567,CUST-500567,Auto,2024-10-20,Collision,31747.74,1000.0,30747.74,Paid,Rear-end collision at a traffic intersection.
CLM-100927,POL-1003185,CUST-503185,Auto,2024-10-05,Collision,4135.1,5000.0,0.0,Denied,Multi-vehicle accident on wet roadway.
CLM-100929,POL-1001056,CUST-501056,Auto,2023-11-10,Collision,5631.3,250.0,5381.3,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-100933,POL-1004769,CUST-504769,Auto,2026-02-11,Liability,4783.63,1000.0,3783.63,Paid,"Ran a stop sign and hit a bicyclist, causing minor injuries."
CLM-100934,POL-1000776,CUST-500776,Auto,2023-04-05,Comprehensive,8388.14,250.0,8138.14,Paid,Collided with a deer crossing the road at night.
CLM-100936,POL-1002710,CUST-502710,Auto,2026-03-18,Uninsured Motorist,17341.6,1000.0,16341.6,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100937,POL-1002654,CUST-502654,Auto,2023-02-20,Comprehensive,6783.06,500.0,6283.06,Paid,Collided with a deer crossing the road at night.
CLM-100938,POL-1002654,CUST-502654,Auto,2023-09-09,Liability,10271.55,500.0,9771.55,Paid,"Ran a stop sign and hit a bicyclist, causing minor injuries."
CLM-100941,POL-1003822,CUST-503822,Auto,2024-07-28,Uninsured Motorist,2374.64,250.0,2124.64,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100942,POL-1001244,CUST-501244,Auto,2025-05-15,Liability,1775.27,1000.0,0.0,Denied,Backed into neighbor's parked car causing bumper damage.
CLM-100944,POL-1004841,CUST-504841,Auto,2023-06-28,Comprehensive,20268.89,2500.0,17768.89,Paid,Vehicle vandalized with spray paint in a public parking lot.
CLM-100947,POL-1000318,CUST-500318,Auto,2023-09-15,Uninsured Motorist,2437.75,500.0,1937.75,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100946,POL-1000318,CUST-500318,Auto,2023-11-05,Uninsured Motorist,17955.07,500.0,17455.07,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100945,POL-1000318,CUST-500318,Auto,2024-02-08,Comprehensive,7551.89,500.0,7051.89,Paid,Vehicle vandalized with spray paint in a public parking lot.
CLM-100949,POL-1000828,CUST-500828,Auto,2023-03-25,Comprehensive,12445.1,1000.0,11445.1,Paid,Hail storm caused extensive denting on hood and roof.
CLM-100948,POL-1000828,CUST-500828,Auto,2024-02-10,Uninsured Motorist,5288.4,1000.0,4288.4,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100951,POL-1003263,CUST-503263,Auto,2021-05-22,Comprehensive,21465.99,500.0,20965.99,Paid,Vehicle vandalized with spray paint in a public parking lot.
CLM-100950,POL-1003263,CUST-503263,Auto,2022-03-19,Uninsured Motorist,9434.61,500.0,8934.61,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100958,POL-1002934,CUST-502934,Auto,2026-03-06,Collision,3873.11,5000.0,0.0,Denied,Sideswiped by another vehicle merging onto the highway.
CLM-100959,POL-1000605,CUST-500605,Auto,2023-08-28,Uninsured Motorist,3497.56,5000.0,0.0,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100963,POL-1002347,CUST-502347,Auto,2025-10-14,Collision,767.03,5000.0,0.0,Paid,Collided with a stationary utility pole while parking.
CLM-100966,POL-1004998,CUST-504998,Auto,2025-04-26,Uninsured Motorist,19969.43,250.0,19719.43,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100970,POL-1003922,CUST-503922,Auto,2024-06-21,Uninsured Motorist,15934.78,2500.0,13434.78,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100973,POL-1002119,CUST-502119,Auto,2025-08-26,Uninsured Motorist,26080.24,500.0,25580.24,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100974,POL-1002119,CUST-502119,Auto,2025-12-30,Uninsured Motorist,7781.55,500.0,7281.55,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100978,POL-1003254,CUST-503254,Auto,2023-09-07,Liability,865.1,250.0,615.1,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-100983,POL-1001558,CUST-501558,Auto,2025-08-15,Collision,500.0,1000.0,0.0,Paid,Multi-vehicle accident on wet roadway.
CLM-100984,POL-1003269,CUST-503269,Auto,2026-02-12,Comprehensive,7979.75,1000.0,6979.75,Paid,Hail storm caused extensive denting on hood and roof.
CLM-100985,POL-1004046,CUST-504046,Auto,2023-04-27,Comprehensive,5608.03,2500.0,3108.03,Paid,Collided with a deer crossing the road at night.
CLM-100987,POL-1001010,CUST-501010,Auto,2023-03-07,Liability,5290.86,5000.0,290.86,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-100988,POL-1001010,CUST-501010,Auto,2023-09-03,Collision,3043.7,5000.0,0.0,Paid,Collided with a stationary utility pole while parking.
CLM-100989,POL-1002794,CUST-502794,Auto,2023-05-31,Liability,6603.34,500.0,6103.34,Paid,Third-party property damage to a storefront fence.
CLM-100992,POL-1002229,CUST-502229,Auto,2022-01-01,Collision,8837.14,250.0,8587.14,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-100997,POL-1000376,CUST-500376,Auto,2024-01-15,Comprehensive,1074.71,2500.0,0.0,Paid,Vehicle vandalized with spray paint in a public parking lot.
CLM-101000,POL-1003616,CUST-503616,Auto,2026-04-15,Uninsured Motorist,13109.45,500.0,12609.45,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101002,POL-1000798,CUST-500798,Auto,2021-12-18,Uninsured Motorist,2498.53,1000.0,0.0,Denied,Hit-and-run incident in a shopping mall parking structure.
CLM-101001,POL-1000798,CUST-500798,Auto,2022-03-11,Liability,4277.28,1000.0,3277.28,Paid,Third-party property damage to a storefront fence.
CLM-101005,POL-1001158,CUST-501158,Auto,2026-03-11,Uninsured Motorist,24812.82,250.0,0.0,Denied,Hit-and-run incident in a shopping mall parking structure.
CLM-101004,POL-1001158,CUST-501158,Auto,2026-03-20,Liability,4736.05,250.0,4486.05,Paid,Third-party property damage to a storefront fence.
CLM-101006,POL-1003819,CUST-503819,Auto,2025-06-13,Collision,1876.25,1000.0,876.25,Paid,Rear-end collision at a traffic intersection.
CLM-101007,POL-1002792,CUST-502792,Auto,2023-04-13,Liability,6240.05,1000.0,5240.05,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-101008,POL-1002792,CUST-502792,Auto,2023-05-22,Uninsured Motorist,2375.55,1000.0,1375.55,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101013,POL-1004012,CUST-504012,Auto,2026-03-19,Uninsured Motorist,6967.75,1000.0,0.0,Denied,Rear-ended by an uninsured driver who fled the scene.
CLM-101014,POL-1002957,CUST-502957,Auto,2023-03-09,Comprehensive,898.6,500.0,398.6,Paid,Hail storm caused extensive denting on hood and roof.
CLM-101020,POL-1001344,CUST-501344,Auto,2022-09-21,Collision,4680.82,1000.0,3680.82,Paid,Multi-vehicle accident on wet roadway.
CLM-101021,POL-1002505,CUST-502505,Auto,2025-07-07,Liability,4690.8,2500.0,0.0,Denied,Third-party property damage to a storefront fence.
CLM-101022,POL-1002505,CUST-502505,Auto,2025-09-21,Comprehensive,4643.9,2500.0,2143.9,Paid,Hail storm caused extensive denting on hood and roof.
CLM-101024,POL-1001721,CUST-501721,Auto,2025-09-07,Comprehensive,8638.38,2500.0,6138.38,Paid,Hail storm caused extensive denting on hood and roof.
CLM-101023,POL-1001721,CUST-501721,Auto,2026-02-21,Collision,6998.65,2500.0,0.0,Denied,Rear-end collision at a traffic intersection.
CLM-101026,POL-1000175,CUST-500175,Auto,2021-10-10,Uninsured Motorist,1868.36,250.0,1618.36,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101027,POL-1004893,CUST-504893,Auto,2025-06-06,Liability,1073.88,5000.0,0.0,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-101029,POL-1001909,CUST-501909,Auto,2023-04-13,Comprehensive,12769.68,500.0,12269.68,Paid,Hail storm caused extensive denting on hood and roof.
CLM-101028,POL-1001909,CUST-501909,Auto,2024-04-07,Comprehensive,11930.7,500.0,11430.7,Paid,Hail storm caused extensive denting on hood and roof.
CLM-101032,POL-1003409,CUST-503409,Auto,2022-11-11,Uninsured Motorist,3918.33,250.0,3668.33,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101033,POL-1004674,CUST-504674,Auto,2025-06-04,Comprehensive,1596.14,250.0,1346.14,Paid,Windshield cracked by a rock flying from a dump truck.
CLM-101034,POL-1001075,CUST-501075,Auto,2023-05-02,Collision,5399.48,250.0,5149.48,Paid,Collided with a stationary utility pole while parking.
CLM-101035,POL-1002829,CUST-502829,Auto,2025-08-17,Liability,8769.51,250.0,8519.51,Paid,Third-party property damage to a storefront fence.
CLM-101039,POL-1002309,CUST-502309,Auto,2025-03-12,Uninsured Motorist,60309.35,2500.0,57809.35,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-101040,POL-1001436,CUST-501436,Auto,2024-04-17,Liability,2719.27,250.0,2469.27,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-101043,POL-1003098,CUST-503098,Auto,2025-12-17,Liability,2095.02,250.0,1845.02,Paid,Third-party property damage to a storefront fence.
CLM-101051,POL-1001513,CUST-501513,Auto,2022-08-17,Liability,11078.02,250.0,10828.02,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-101052,POL-1001168,CUST-501168,Auto,2026-02-19,Uninsured Motorist,3567.66,500.0,3067.66,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-101055,POL-1001592,CUST-501592,Auto,2023-03-17,Liability,1429.91,2500.0,0.0,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-101054,POL-1001592,CUST-501592,Auto,2023-05-16,Collision,5424.52,2500.0,2924.52,Paid,Rear-end collision at a traffic intersection.
CLM-101053,POL-1001592,CUST-501592,Auto,2024-09-12,Comprehensive,953.75,2500.0,0.0,Paid,Hail storm caused extensive denting on hood and roof.
CLM-101061,POL-1003575,CUST-503575,Auto,2022-01-09,Liability,8592.91,500.0,8092.91,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-101059,POL-1003575,CUST-503575,Auto,2022-12-23,Uninsured Motorist,7485.53,500.0,0.0,Denied,Rear-ended by an uninsured driver who fled the scene.
CLM-101060,POL-1003575,CUST-503575,Auto,2023-08-02,Comprehensive,14716.21,500.0,14216.21,Paid,Collided with a deer crossing the road at night.
CLM-101063,POL-1002305,CUST-502305,Auto,2024-06-22,Liability,1851.86,500.0,1351.86,Paid,"Ran a stop sign and hit a bicyclist, causing minor injuries."
CLM-101064,POL-1002305,CUST-502305,Auto,2024-07-18,Collision,500.0,500.0,0.0,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-101066,POL-1000952,CUST-500952,Auto,2023-05-06,Collision,1879.88,500.0,1379.88,Paid,Multi-vehicle accident on wet roadway.
CLM-101065,POL-1000952,CUST-500952,Auto,2023-11-19,Comprehensive,7966.05,500.0,7466.05,Paid,Windshield cracked by a rock flying from a dump truck.
CLM-101071,POL-1002685,CUST-502685,Auto,2026-03-21,Liability,3563.61,500.0,3063.61,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-101072,POL-1001489,CUST-501489,Auto,2023-11-18,Comprehensive,981.92,1000.0,0.0,Paid,Collided with a deer crossing the road at night.
CLM-101074,POL-1001209,CUST-501209,Auto,2025-01-30,Uninsured Motorist,506.45,5000.0,0.0,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-101075,POL-1003973,CUST-503973,Auto,2022-05-06,Collision,28201.76,250.0,27951.76,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-101079,POL-1000351,CUST-500351,Auto,2024-02-05,Comprehensive,2791.96,2500.0,291.96,Paid,Collided with a deer crossing the road at night.
CLM-101083,POL-1004981,CUST-504981,Auto,2023-08-08,Uninsured Motorist,1685.1,5000.0,0.0,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-101084,POL-1000718,CUST-500718,Auto,2025-08-19,Comprehensive,8536.94,2500.0,6036.94,Paid,Vehicle vandalized with spray paint in a public parking lot.
CLM-101089,POL-1000308,CUST-500308,Auto,2021-09-05,Collision,19498.02,5000.0,14498.02,Paid,Collided with a stationary utility pole while parking.
CLM-101090,POL-1001675,CUST-501675,Auto,2025-01-07,Collision,4604.99,1000.0,3604.99,Paid,Multi-vehicle accident on wet roadway.
CLM-101093,POL-1004506,CUST-504506,Auto,2023-10-24,Uninsured Motorist,5275.82,500.0,4775.82,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101097,POL-1004846,CUST-504846,Auto,2023-11-08,Uninsured Motorist,5150.61,5000.0,150.61,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101100,POL-1001746,CUST-501746,Auto,2024-12-03,Liability,500.0,2500.0,0.0,Paid,Third-party property damage to a storefront fence.
CLM-101101,POL-1000019,CUST-500019,Auto,2022-10-26,Liability,8696.29,2500.0,6196.29,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-101105,POL-1002521,CUST-502521,Auto,2025-03-22,Liability,2693.2,2500.0,193.2,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-101104,POL-1002521,CUST-502521,Auto,2025-08-11,Uninsured Motorist,11659.6,2500.0,0.0,Denied,Rear-ended by an uninsured driver who fled the scene.
CLM-101106,POL-1000218,CUST-500218,Auto,2025-11-20,Comprehensive,10878.61,5000.0,5878.61,Paid,Hail storm caused extensive denting on hood and roof.
CLM-101107,POL-1001487,CUST-501487,Auto,2022-11-19,Uninsured Motorist,6376.09,5000.0,0.0,Denied,Rear-ended by an uninsured driver who fled the scene.
CLM-101108,POL-1001487,CUST-501487,Auto,2023-06-20,Collision,23631.11,5000.0,18631.11,Paid,Collided with a stationary utility pole while parking.
CLM-101109,POL-1000438,CUST-500438,Auto,2025-01-06,Uninsured Motorist,7526.49,5000.0,2526.49,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101110,POL-1004174,CUST-504174,Auto,2025-08-22,Collision,9057.72,1000.0,8057.72,Paid,Multi-vehicle accident on wet roadway.
CLM-101113,POL-1003433,CUST-503433,Auto,2024-12-14,Liability,1681.38,5000.0,0.0,Paid,"Ran a stop sign and hit a bicyclist, causing minor injuries."
CLM-101116,POL-1003688,CUST-503688,Auto,2024-09-28,Collision,7046.64,5000.0,2046.64,Paid,Collided with a stationary utility pole while parking.
CLM-101117,POL-1002763,CUST-502763,Auto,2025-10-19,Comprehensive,542.63,500.0,42.63,Paid,Hail storm caused extensive denting on hood and roof.
CLM-101122,POL-1004785,CUST-504785,Auto,2023-03-07,Liability,4014.28,250.0,3764.28,Paid,Third-party property damage to a storefront fence.
CLM-101123,POL-1004785,CUST-504785,Auto,2023-12-08,Collision,2618.53,250.0,2368.53,Paid,Collided with a stationary utility pole while parking.
CLM-101124,POL-1002077,CUST-502077,Auto,2022-10-29,Comprehensive,500.0,5000.0,0.0,Paid,Windshield cracked by a rock flying from a dump truck.
CLM-101125,POL-1002077,CUST-502077,Auto,2023-02-05,Comprehensive,6776.6,5000.0,1776.6,Paid,Collided with a deer crossing the road at night.
CLM-101127,POL-1000203,CUST-500203,Auto,2024-02-08,Comprehensive,2419.97,250.0,2169.97,Paid,Windshield cracked by a rock flying from a dump truck.
CLM-101135,POL-1001583,CUST-501583,Auto,2025-11-27,Collision,3856.41,5000.0,0.0,Paid,Collided with a stationary utility pole while parking.
CLM-101137,POL-1001718,CUST-501718,Auto,2026-01-21,Liability,15244.51,1000.0,14244.51,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-101140,POL-1003350,CUST-503350,Auto,2023-04-13,Uninsured Motorist,1118.25,2500.0,0.0,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101144,POL-1004652,CUST-504652,Auto,2024-07-13,Uninsured Motorist,6846.65,5000.0,1846.65,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101143,POL-1004652,CUST-504652,Auto,2026-04-18,Comprehensive,10954.99,5000.0,5954.99,Under Review,Collided with a deer crossing the road at night.
CLM-101145,POL-1003732,CUST-503732,Auto,2023-09-28,Comprehensive,6382.46,500.0,5882.46,Paid,Collided with a deer crossing the road at night.
CLM-101148,POL-1003026,CUST-503026,Auto,2022-09-27,Uninsured Motorist,1566.95,2500.0,0.0,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101149,POL-1004932,CUST-504932,Auto,2025-03-04,Comprehensive,1233.1,500.0,733.1,Paid,Vehicle vandalized with spray paint in a public parking lot.
CLM-101154,POL-1003192,CUST-503192,Auto,2022-04-10,Liability,1531.32,1000.0,0.0,Denied,Third-party property damage to a storefront fence.
CLM-101157,POL-1003392,CUST-503392,Auto,2022-02-28,Comprehensive,533.4,500.0,0.0,Denied,Vehicle vandalized with spray paint in a public parking lot.
CLM-101159,POL-1000759,CUST-500759,Auto,2025-09-04,Collision,7547.89,2500.0,5047.89,Paid,Collided with a stationary utility pole while parking.
CLM-101162,POL-1002526,CUST-502526,Auto,2026-01-22,Liability,500.0,500.0,0.0,Paid,Third-party property damage to a storefront fence.
CLM-101165,POL-1002683,CUST-502683,Auto,2025-05-11,Uninsured Motorist,2566.18,2500.0,66.18,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-101167,POL-1000214,CUST-500214,Auto,2025-04-26,Collision,6646.11,250.0,6396.11,Paid,Collided with a stationary utility pole while parking.
CLM-101166,POL-1000214,CUST-500214,Auto,2025-06-08,Uninsured Motorist,22670.91,250.0,22420.91,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101168,POL-1003331,CUST-503331,Auto,2025-09-12,Comprehensive,1067.85,2500.0,0.0,Paid,Windshield cracked by a rock flying from a dump truck.
CLM-101173,POL-1001503,CUST-501503,Auto,2023-10-08,Collision,12424.44,250.0,12174.44,Paid,Collided with a stationary utility pole while parking.
CLM-101178,POL-1002118,CUST-502118,Auto,2022-01-24,Liability,6133.84,250.0,0.0,Denied,Backed into neighbor's parked car causing bumper damage.
CLM-101177,POL-1002118,CUST-502118,Auto,2022-06-19,Collision,5685.34,250.0,5435.34,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-101180,POL-1002462,CUST-502462,Auto,2025-09-01,Liability,11765.37,5000.0,6765.37,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-101181,POL-1002462,CUST-502462,Auto,2026-04-15,Liability,2133.66,5000.0,0.0,Under Review,Backed into neighbor's parked car causing bumper damage.
CLM-101185,POL-1000196,CUST-500196,Auto,2023-10-27,Uninsured Motorist,897.22,250.0,647.22,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101188,POL-1001330,CUST-501330,Auto,2023-07-04,Collision,5779.82,500.0,5279.82,Paid,Collided with a stationary utility pole while parking.
CLM-101191,POL-1004502,CUST-504502,Auto,2023-12-02,Collision,3903.38,2500.0,1403.38,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-101192,POL-1003501,CUST-503501,Auto,2025-12-14,Comprehensive,907.56,250.0,657.56,Paid,Windshield cracked by a rock flying from a dump truck.
CLM-101194,POL-1004990,CUST-504990,Auto,2024-11-20,Collision,3700.01,5000.0,0.0,Paid,Rear-end collision at a traffic intersection.
CLM-101196,POL-1000887,CUST-500887,Auto,2026-02-16,Uninsured Motorist,1791.47,5000.0,0.0,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-101195,POL-1000887,CUST-500887,Auto,2026-03-16,Uninsured Motorist,13480.42,5000.0,8480.42,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-101198,POL-1000068,CUST-500068,Auto,2023-12-01,Collision,4462.05,500.0,3962.05,Paid,Multi-vehicle accident on wet roadway.
CLM-101200,POL-1001815,CUST-501815,Auto,2025-03-05,Collision,5205.05,2500.0,2705.05,Paid,Rear-end collision at a traffic intersection.
CLM-101201,POL-1000568,CUST-500568,Auto,2024-06-01,Collision,9743.91,5000.0,4743.91,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-101202,POL-1002167,CUST-502167,Auto,2021-12-22,Collision,624.76,1000.0,0.0,Paid,Rear-end collision at a traffic intersection.
CLM-101205,POL-1004181,CUST-504181,Auto,2022-11-24,Uninsured Motorist,14760.45,250.0,14510.45,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101206,POL-1003353,CUST-503353,Auto,2024-07-01,Comprehensive,5717.96,250.0,5467.96,Paid,Hail storm caused extensive denting on hood and roof.
CLM-101210,POL-1004954,CUST-504954,Auto,2024-03-10,Liability,9129.66,250.0,8879.66,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-101209,POL-1004954,CUST-504954,Auto,2024-04-11,Liability,6029.81,250.0,5779.81,Paid,Third-party property damage to a storefront fence.
CLM-101211,POL-1002602,CUST-502602,Auto,2026-03-28,Collision,11512.43,5000.0,6512.43,Paid,Multi-vehicle accident on wet roadway.
CLM-101212,POL-1004023,CUST-504023,Auto,2024-11-23,Uninsured Motorist,2562.56,500.0,2062.56,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101216,POL-1001539,CUST-501539,Auto,2022-12-20,Collision,832.88,250.0,582.88,Paid,Rear-end collision at a traffic intersection.
CLM-101219,POL-1002059,CUST-502059,Auto,2024-09-16,Uninsured Motorist,6377.91,500.0,5877.91,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-101220,POL-1002059,CUST-502059,Auto,2025-03-20,Liability,3853.21,500.0,3353.21,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-101221,POL-1000463,CUST-500463,Auto,2026-04-23,Uninsured Motorist,15836.78,2500.0,13336.78,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101222,POL-1002330,CUST-502330,Auto,2026-02-16,Uninsured Motorist,1384.59,250.0,1134.59,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-101223,POL-1003043,CUST-503043,Auto,2026-01-17,Uninsured Motorist,500.0,250.0,250.0,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101224,POL-1004734,CUST-504734,Auto,2023-08-13,Uninsured Motorist,11323.78,250.0,11073.78,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-101227,POL-1000625,CUST-500625,Auto,2022-10-23,Collision,9927.7,2500.0,0.0,Denied,Rear-end collision at a traffic intersection.
CLM-101232,POL-1002456,CUST-502456,Auto,2022-09-23,Uninsured Motorist,3074.06,1000.0,0.0,Denied,Hit-and-run incident in a shopping mall parking structure.
CLM-101233,POL-1004722,CUST-504722,Auto,2023-03-26,Uninsured Motorist,16363.19,500.0,15863.19,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101234,POL-1004722,CUST-504722,Auto,2025-08-09,Comprehensive,9403.13,500.0,0.0,Denied,Windshield cracked by a rock flying from a dump truck.
